shopid,shop_location,hashtag_list,show_free_shipping,name,description,itemid,type_name,type_price,type_normal_stock,type_sold,type_stock,time_stamp
5547415,臺,,False,【福臨軒】神明衣 神衣 凸繡神衣 凸繡奉帽 粒鱗衣 三角鱗 跳紗神明衣 柳絲帽 紙帽 媽祖 廣澤尊王,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.


🔊神衣，奉帽〝分開〞販售
<<凸繡神衣>>
8寸8神尊穿8寸長神衣$550/件
1尺3神尊穿12寸長神衣$600/件
1尺6神尊穿14寸長神衣$720/件
<<精緻版凸繡奉帽>>
8寸8神尊戴6寸半奉帽$380/件
(⬆款式圖4&5)
1尺3神尊戴9寸半奉帽$450/件
(⬆款式圖4&5)
8寸8神尊戴7寸半奉帽$450/件
1尺3神尊戴9寸半奉帽$530/件
1尺6神尊戴11寸奉帽$600/件
~~~以上售價不含拍攝神像~~~

#龍袍
#神衣
#媽祖娘娘
#廣澤尊王
",477909255,圖4&5 8寸8戴,634.71386,3,0,3,2022-05-05
5547415,臺,,False,【福臨軒】神明衣 神衣 凸繡神衣 凸繡奉帽 粒鱗衣 三角鱗 跳紗神明衣 柳絲帽 紙帽 媽祖 廣澤尊王,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.


🔊神衣，奉帽〝分開〞販售
<<凸繡神衣>>
8寸8神尊穿8寸長神衣$550/件
1尺3神尊穿12寸長神衣$600/件
1尺6神尊穿14寸長神衣$720/件
<<精緻版凸繡奉帽>>
8寸8神尊戴6寸半奉帽$380/件
(⬆款式圖4&5)
1尺3神尊戴9寸半奉帽$450/件
(⬆款式圖4&5)
8寸8神尊戴7寸半奉帽$450/件
1尺3神尊戴9寸半奉帽$530/件
1尺6神尊戴11寸奉帽$600/件
~~~以上售價不含拍攝神像~~~

#龍袍
#神衣
#媽祖娘娘
#廣澤尊王
",477909255,圖4&5 1尺3戴,534.02771,1,3,2,2022-05-05
5547415,臺,,False,【福臨軒】台灣製 釘棍 五寶 36 72 釘棍 角棍 乩身 乩童,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處或圖片都有商品尺寸，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

台灣製 釘棍
36釘 釘棍 總長40cm $370/支(可超取 請先通知賣場修改)
72釘 釘棍 總長52cm $390/支(不可超取 只提供郵寄)

#乩童
#乩身
#廟會用品
#五",5119385181,36釘,609.7593,1,0,1,2022-05-05
5547415,臺,,False,【福臨軒】台灣製 釘棍 五寶 36 72 釘棍 角棍 乩身 乩童,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處或圖片都有商品尺寸，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

台灣製 釘棍
36釘 釘棍 總長40cm $370/支(可超取 請先通知賣場修改)
72釘 釘棍 總長52cm $390/支(不可超取 只提供郵寄)

#乩童
#乩身
#廟會用品
#五",5119385181,72釘,487.16728,2,2,2,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神明肚圍 8寸8 1尺3 1尺6 凸繡肚圍 媽祖 觀音 王母 九,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

<<凸繡肚圍>>
8寸8神像穿5寸$380/件(橘色)
1尺3神像穿7寸$450/件(橘色 紅色 黃色)
1尺6神像穿9寸$570/件(橘色)

#神明衣 
#神明肚圍 
#凸繡肚圍 
#媽祖
#觀",854480675,8寸8穿5寸凸繡肚,407.81519,12,4,9,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神明肚圍 8寸8 1尺3 1尺6 凸繡肚圍 媽祖 觀音 王母 九,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

<<凸繡肚圍>>
8寸8神像穿5寸$380/件(橘色)
1尺3神像穿7寸$450/件(橘色 紅色 黃色)
1尺6神像穿9寸$570/件(橘色)

#神明衣 
#神明肚圍 
#凸繡肚圍 
#媽祖
#觀",854480675,1尺3穿7寸凸繡肚圍(下標前先,794.1332,5,8,4,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神明肚圍 8寸8 1尺3 1尺6 凸繡肚圍 媽祖 觀音 王母 九,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

<<凸繡肚圍>>
8寸8神像穿5寸$380/件(橘色)
1尺3神像穿7寸$450/件(橘色 紅色 黃色)
1尺6神像穿9寸$570/件(橘色)

#神明衣 
#神明肚圍 
#凸繡肚圍 
#媽祖
#觀",854480675,1尺6穿9寸凸繡肚,625.94243,13,0,11,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神衣 精緻版凸繡特上衣 上奉 王母 媽祖 上帝公 關聖帝君 五府千歲 廣澤尊王,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

📌📌下標前請先在聊聊詢問顏色及尺寸有無現貨📌📌
🔊神衣，奉帽〝分開〞販售
<<精緻版凸繡特上神衣>>
8寸8神尊穿8寸長神衣$680/件
1尺3神尊穿12寸長神衣$750/件
1尺6神尊穿14寸長神衣$1050/件
<<精緻版凸繡奉帽>>
8寸8神尊戴6寸半奉帽$380/件
(⬆款式圖4&5)
1尺3神尊戴9寸半奉帽$450/件
(⬆款式圖4&5)
8寸8神尊戴7寸半奉帽$450/件
1尺3神尊戴9寸半奉帽$530/件(沒有橘色)
1尺6神尊戴11寸奉帽$600/件
~~~以上售價不含拍攝神像~~~


#神衣
#粒鱗衣
#天上聖母 
#廣澤尊王 
#九天玄女 
#陳靖姑 
",477974500,8寸8神尊穿8寸特上神衣 ,1088.7539,2,8,1,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神衣 精緻版凸繡特上衣 上奉 王母 媽祖 上帝公 關聖帝君 五府千歲 廣澤尊王,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

📌📌下標前請先在聊聊詢問顏色及尺寸有無現貨📌📌
🔊神衣，奉帽〝分開〞販售
<<精緻版凸繡特上神衣>>
8寸8神尊穿8寸長神衣$680/件
1尺3神尊穿12寸長神衣$750/件
1尺6神尊穿14寸長神衣$1050/件
<<精緻版凸繡奉帽>>
8寸8神尊戴6寸半奉帽$380/件
(⬆款式圖4&5)
1尺3神尊戴9寸半奉帽$450/件
(⬆款式圖4&5)
8寸8神尊戴7寸半奉帽$450/件
1尺3神尊戴9寸半奉帽$530/件(沒有橘色)
1尺6神尊戴11寸奉帽$600/件
~~~以上售價不含拍攝神像~~~


#神衣
#粒鱗衣
#天上聖母 
#廣澤尊王 
#九天玄女 
#陳靖姑 
",477974500,1尺3神尊穿12寸特上神衣 ,897.8732,2,11,2,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神衣 精緻版凸繡特上衣 上奉 王母 媽祖 上帝公 關聖帝君 五府千歲 廣澤尊王,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

📌📌下標前請先在聊聊詢問顏色及尺寸有無現貨📌📌
🔊神衣，奉帽〝分開〞販售
<<精緻版凸繡特上神衣>>
8寸8神尊穿8寸長神衣$680/件
1尺3神尊穿12寸長神衣$750/件
1尺6神尊穿14寸長神衣$1050/件
<<精緻版凸繡奉帽>>
8寸8神尊戴6寸半奉帽$380/件
(⬆款式圖4&5)
1尺3神尊戴9寸半奉帽$450/件
(⬆款式圖4&5)
8寸8神尊戴7寸半奉帽$450/件
1尺3神尊戴9寸半奉帽$530/件(沒有橘色)
1尺6神尊戴11寸奉帽$600/件
~~~以上售價不含拍攝神像~~~


#神衣
#粒鱗衣
#天上聖母 
#廣澤尊王 
#九天玄女 
#陳靖姑 
",477974500,1尺6神尊穿14寸特上神衣 ,1210.35608,1,2,2,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神衣 精緻版凸繡特上衣 上奉 王母 媽祖 上帝公 關聖帝君 五府千歲 廣澤尊王,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

📌📌下標前請先在聊聊詢問顏色及尺寸有無現貨📌📌
🔊神衣，奉帽〝分開〞販售
<<精緻版凸繡特上神衣>>
8寸8神尊穿8寸長神衣$680/件
1尺3神尊穿12寸長神衣$750/件
1尺6神尊穿14寸長神衣$1050/件
<<精緻版凸繡奉帽>>
8寸8神尊戴6寸半奉帽$380/件
(⬆款式圖4&5)
1尺3神尊戴9寸半奉帽$450/件
(⬆款式圖4&5)
8寸8神尊戴7寸半奉帽$450/件
1尺3神尊戴9寸半奉帽$530/件(沒有橘色)
1尺6神尊戴11寸奉帽$600/件
~~~以上售價不含拍攝神像~~~


#神衣
#粒鱗衣
#天上聖母 
#廣澤尊王 
#九天玄女 
#陳靖姑 
",477974500,8寸8神尊戴7寸半凸繡奉帽 ,561.59925,4,3,4,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神衣 精緻版凸繡特上衣 上奉 王母 媽祖 上帝公 關聖帝君 五府千歲 廣澤尊王,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

📌📌下標前請先在聊聊詢問顏色及尺寸有無現貨📌📌
🔊神衣，奉帽〝分開〞販售
<<精緻版凸繡特上神衣>>
8寸8神尊穿8寸長神衣$680/件
1尺3神尊穿12寸長神衣$750/件
1尺6神尊穿14寸長神衣$1050/件
<<精緻版凸繡奉帽>>
8寸8神尊戴6寸半奉帽$380/件
(⬆款式圖4&5)
1尺3神尊戴9寸半奉帽$450/件
(⬆款式圖4&5)
8寸8神尊戴7寸半奉帽$450/件
1尺3神尊戴9寸半奉帽$530/件(沒有橘色)
1尺6神尊戴11寸奉帽$600/件
~~~以上售價不含拍攝神像~~~


#神衣
#粒鱗衣
#天上聖母 
#廣澤尊王 
#九天玄女 
#陳靖姑 
",477974500,1尺3神尊戴9寸半凸繡奉帽 ,1006.9041,2,2,1,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神衣 精緻版凸繡特上衣 上奉 王母 媽祖 上帝公 關聖帝君 五府千歲 廣澤尊王,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

📌📌下標前請先在聊聊詢問顏色及尺寸有無現貨📌📌
🔊神衣，奉帽〝分開〞販售
<<精緻版凸繡特上神衣>>
8寸8神尊穿8寸長神衣$680/件
1尺3神尊穿12寸長神衣$750/件
1尺6神尊穿14寸長神衣$1050/件
<<精緻版凸繡奉帽>>
8寸8神尊戴6寸半奉帽$380/件
(⬆款式圖4&5)
1尺3神尊戴9寸半奉帽$450/件
(⬆款式圖4&5)
8寸8神尊戴7寸半奉帽$450/件
1尺3神尊戴9寸半奉帽$530/件(沒有橘色)
1尺6神尊戴11寸奉帽$600/件
~~~以上售價不含拍攝神像~~~


#神衣
#粒鱗衣
#天上聖母 
#廣澤尊王 
#九天玄女 
#陳靖姑 
",477974500,1尺6神尊戴11寸凸繡奉帽 ,1144.64345,2,0,1,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神衣 精緻版凸繡特上衣 上奉 王母 媽祖 上帝公 關聖帝君 五府千歲 廣澤尊王,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

📌📌下標前請先在聊聊詢問顏色及尺寸有無現貨📌📌
🔊神衣，奉帽〝分開〞販售
<<精緻版凸繡特上神衣>>
8寸8神尊穿8寸長神衣$680/件
1尺3神尊穿12寸長神衣$750/件
1尺6神尊穿14寸長神衣$1050/件
<<精緻版凸繡奉帽>>
8寸8神尊戴6寸半奉帽$380/件
(⬆款式圖4&5)
1尺3神尊戴9寸半奉帽$450/件
(⬆款式圖4&5)
8寸8神尊戴7寸半奉帽$450/件
1尺3神尊戴9寸半奉帽$530/件(沒有橘色)
1尺6神尊戴11寸奉帽$600/件
~~~以上售價不含拍攝神像~~~


#神衣
#粒鱗衣
#天上聖母 
#廣澤尊王 
#九天玄女 
#陳靖姑 
",477974500,圖4&5~8寸8戴6寸半奉帽 ,621.60866,6,0,4,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神衣 精緻版凸繡特上衣 上奉 王母 媽祖 上帝公 關聖帝君 五府千歲 廣澤尊王,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

📌📌下標前請先在聊聊詢問顏色及尺寸有無現貨📌📌
🔊神衣，奉帽〝分開〞販售
<<精緻版凸繡特上神衣>>
8寸8神尊穿8寸長神衣$680/件
1尺3神尊穿12寸長神衣$750/件
1尺6神尊穿14寸長神衣$1050/件
<<精緻版凸繡奉帽>>
8寸8神尊戴6寸半奉帽$380/件
(⬆款式圖4&5)
1尺3神尊戴9寸半奉帽$450/件
(⬆款式圖4&5)
8寸8神尊戴7寸半奉帽$450/件
1尺3神尊戴9寸半奉帽$530/件(沒有橘色)
1尺6神尊戴11寸奉帽$600/件
~~~以上售價不含拍攝神像~~~


#神衣
#粒鱗衣
#天上聖母 
#廣澤尊王 
#九天玄女 
#陳靖姑 
",477974500,圖4&5~1尺3戴9寸半奉帽 ,764.29162,2,2,1,2022-05-05
5547415,臺,,True,【福臨軒】台灣製 白鐵月斧 五寶 月斧 乩身 乩童,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處或圖片都有商品尺寸，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

台灣製 白鐵月斧
月斧(小) 總長56cm 斧寬6.5cm 斧長10.2cm $380/支
月斧(中) 總長56cm 斧寬11.8cm 斧長19.2cm $400/支
月斧(大) 總長56cm 斧寬14cm 斧長22.5cm $430/支

#乩童
#乩身
#廟會用品
#五",3319479621,(小,407.09335,2,0,2,2022-05-05
5547415,臺,,True,【福臨軒】台灣製 白鐵月斧 五寶 月斧 乩身 乩童,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處或圖片都有商品尺寸，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

台灣製 白鐵月斧
月斧(小) 總長56cm 斧寬6.5cm 斧長10.2cm $380/支
月斧(中) 總長56cm 斧寬11.8cm 斧長19.2cm $400/支
月斧(大) 總長56cm 斧寬14cm 斧長22.5cm $430/支

#乩童
#乩身
#廟會用品
#五",3319479621,(中,677.17246,0,1,0,2022-05-05
5547415,臺,,True,【福臨軒】台灣製 白鐵月斧 五寶 月斧 乩身 乩童,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處或圖片都有商品尺寸，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

台灣製 白鐵月斧
月斧(小) 總長56cm 斧寬6.5cm 斧長10.2cm $380/支
月斧(中) 總長56cm 斧寬11.8cm 斧長19.2cm $400/支
月斧(大) 總長56cm 斧寬14cm 斧長22.5cm $430/支

#乩童
#乩身
#廟會用品
#五",3319479621,(大,509.7893,0,3,0,2022-05-05
5547415,臺,,False,【福臨軒】精緻凸繡神衣 凸繡奉帽 神尊上衣 粒鱗衣 三角鱗 紙帽 神明法器 上帝公 媽祖 廣澤尊王 文昌帝君,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.


📌📌下標前請先在聊聊詢問顏色及尺寸有無現貨📌📌
🔊神衣，奉帽〝分開〞販售
<<精緻版凸繡上衣>>
8寸8神尊穿8寸長神衣$600/件
1尺3神尊穿12寸長神衣$660/件
1尺6神尊穿14寸長神衣$850/件
<<精緻版凸繡奉帽>>
8寸8神尊戴6寸半奉帽$380/件
(⬆款式圖4&5)
1尺3神尊戴9寸半奉帽$450/件
(⬆款式圖4&5)
8寸8神尊戴6寸半奉帽$450/件
1尺3神尊戴9寸半奉帽$530/件
1尺6神尊戴11寸奉帽$600/件
~~~以上售價不含拍攝神像~~~

#神衣
#龍袍
#凸繡龍袍
#媽祖
",477960560,8寸8穿8寸長神衣（下標前,1125.13901,2,0,2,2022-05-05
